title	level	works_count	cited_by_count	page_edits	len	views	references
Liquid_crystal_tunable_filter	3	865	7532	72.0	8975	924.0	9.0
Solid_harmonics	4	865	11312	66.0	11171	1466.0	2.0
Acetogenesis	4	865	39284	58.0	4267	2063.0	5.0
Information_cascade	2	865	23051	231.0	31897	6149.0	25.0
Royal_family	3	865	1520	1531.0	17874	67869.0	
Primer_binding_site	5	865	31650	38.0	3216	740.0	3.0
Work_intensity	3	865	7521	36.0	17915	512.0	19.0
Minute_virus_of_mice	5	865	28017	45.0	8722	1231.0	12.0
Rebamipide	2	865	8797	93.0	6021	7374.0	8.0
Thioperamide	5	865	25933	56.0	2692	1430.0	1.0
Modular_neural_network	4	865	11069	55.0	5716	1697.0	6.0
H1_antagonist	3	865	13813	424.0	18663	40986.0	13.0
Magnetic_memory	3	865	7510	11.0	407	568.0	
Semantic_equivalence	4	865	10778	24.0	2107	1096.0	
Type_safety	2	865	25796	454.0	26698	10439.0	14.0
Homomorphic_filtering	4	865	6939	77.0	10589	5117.0	3.0
SBML	4	865	28058	205.0	32396	1830.0	12.0
Radio_beacon	2	865	5411	228.0	11865	3647.0	10.0
Helicoid	2	864	7029	122.0	4192	5921.0	
Money_measurement_concept	5	864	7887	35.0	1545	6629.0	
Driver_rehabilitation	3	864	3902	58.0	12069	550.0	11.0
Mantle_zone	5	864	24372	23.0	1981	2420.0	2.0
Bendiocarb	4	864	12336	70.0	5372	1320.0	1.0
Matrix_product_state	4	864	21729	76.0	9269	3880.0	
Pinealoma	2	864	12855	69.0	4033	2310.0	3.0
Fifth_disease	5	864	11284	559.0	10925	28565.0	10.0
Ore	2	864	5318	992.0	14738	51025.0	1.0
Halorhodopsin	4	864	32532	71.0	6081	2180.0	5.0
Status_attainment	4	864	27865	209.0	24543	1351.0	13.0
Transnationality	2	864	9646	36.0	2337	1515.0	3.0
Ubbelohde_viscometer	4	864	6630	52.0	3826	3293.0	
Ethnobiology	2	864	10566	377.0	19179	3585.0	3.0
Lymphotoxin_beta_receptor	4	864	48544	64.0	12063	948.0	29.0
Genetic_monitoring	5	864	16681	83.0	31474	395.0	46.0
L-moment	3	863	12745	111.0	17316	3365.0	19.0
Ring_singularity	5	863	15138	141.0	7527	7482.0	9.0
Organic_certification	4	863	10515	775.0	76407	15716.0	57.0
Superior_orbital_fissure	3	863	10318	121.0	4973	14009.0	1.0
SO(10)	4	863	13972	83.0	10485	1396.0	1.0
Comprehensive_planning	2	863	6904	174.0	16191	6029.0	
Comprehensive_planning	2	281	513	174.0	16191	6029.0	
Severe_fever_with_thrombocytopenia_syndrome	3	863	12938	90.0	6387	2824.0	6.0
Radiofrequency_thermocoagulation	3	863	7438	15.0	1846	301.0	1.0
Athetosis	4	863	10346	247.0	21545	10636.0	24.0
Vitamin_K_deficiency	3	863	13138	140.0	7045	8205.0	6.0
Self-assembling_peptide	3	863	23003	105.0	32447	526.0	18.0
Stateflow	3	863	4621	77.0	3828	2146.0	2.0
Phospholipidosis	4	863	23431	94.0	2324	1316.0	5.0
Methanomicrobiales	5	863	40408	42.0	11598	344.0	5.0
Antennapedia	5	863	59967	63.0	6088	2383.0	4.0
Jackal	2	863	9354	1578.0	17403	94453.0	15.0
Babbitt_(alloy)	2	863	2045	230.0	15799	15971.0	6.0
Literariness	2	863	2112	18.0	13421	2623.0	
SCSI	3	863	4299	1627.0	30464	32659.0	11.0
Medical_software	5	863	3110	193.0	17098	3655.0	24.0
Nedocromil	4	863	11428	100.0	5323	2432.0	5.0
Nedocromil	4	725	12071	100.0	5323	2432.0	5.0
Colonial_morphology	3	863	14524	66.0	12834	6539.0	
Pound_sterling	2	863	13053	4205.0	112105	237115.0	80.0
Flood_stage	4	863	9260	107.0	7761	3378.0	5.0
Auditory_learning	3	862	6914	376.0	5382	7077.0	1.0
Jacobson_radical	3	862	5449	219.0	23859	6076.0	1.0
Plectin	5	862	35622	114.0	23884	1282.0	41.0
Marination	2	862	9721	294.0	5764	16591.0	5.0
Chelydra	3	862	19438	86.0	3786	6009.0	2.0
Neurexin	4	862	47809	105.0	20939	2170.0	20.0
Helmholtz_coil	3	862	6147	290.0	13922	20637.0	4.0
RBMK	3	862	1642	1048.0	83680	141477.0	29.0
Propionic_acidemia	2	862	13776	160.0	11248	12965.0	11.0
Rehabilitation_engineering	3	862	4303	92.0	7159	910.0	9.0
European_social_model	3	862	8500	99.0	19143	5206.0	6.0
Nosema_ceranae	5	862	22511	119.0	13721	1184.0	8.0
Septic_abortion	4	862	5078	58.0	4850	8353.0	2.0
Marine_coastal_ecosystem	2	862	8143	1.0	49	5.0	
Marine_coastal_ecosystem	3	777	8835	1.0	49	5.0	
Free_amino_nitrogen	3	862	17823	30.0	2667	929.0	
Information_gap	3	862	7136	3.0	185	64.0	
True_Love	2	862	3127	1007.0	5505	1087.0	
Denotational_semantics_of_the_Actor_model	5	862	13549	87.0	25276	261.0	
Censored_regression_model	3	862	17662	35.0	3189	2708.0	5.0
Polytope_model	3	861	10853	58.0	7566	1651.0	1.0
Lateral_strain	2	861	13828	39.0	1573	3877.0	1.0
Iteratively_reweighted_least_squares	4	861	18957	113.0	6216	9737.0	1.0
Deterministic_context-free_grammar	5	861	13395	64.0	4610	1476.0	6.0
Cascaded_integrator–comb_filter	5	861	6368	84.0	7477	4938.0	2.0
African_horse_sickness	3	861	10962	199.0	10480	4021.0	2.0
Elastic_instability	3	861	15108	42.0	6500	436.0	
Phenacyl_bromide	2	861	8218	44.0	2634	903.0	1.0
Tenoxicam	4	861	8820	88.0	10934	3164.0	14.0
Rochester_Epidemiology_Project	4	861	70170	75.0	9904	92.0	16.0
Galea_(genus)	2	861	7790	81.0	6246	1424.0	5.0
Emergency_vehicle	2	861	4177	143.0	5269	5487.0	
Fermented_fish	3	861	11121	191.0	26021	17222.0	17.0
Ectoine	5	861	25705	47.0	7502	4896.0	7.0
Shadow_banking_system	3	861	4871	469.0	45375	19968.0	23.0
Lamb's_quarters	4	861	16843	28.0	1007	4076.0	
Heat_kernel_signature	4	861	23425	60.0	15340	894.0	1.0
Natural_transformation	3	861	9234	242.0	29969	9732.0	5.0
CISH	5	860	12143	63.0	17199	1078.0	32.0
Thyrotropin-releasing_hormone_receptor	5	860	39254	52.0	9254	744.0	21.0
Physical_schema	5	860	6054	88.0	4694	2487.0	2.0
Inherent_risk_(accounting)	5	860	14520	65.0	653	340.0	
Desktop_publishing	2	860	1272	1844.0	19734	44555.0	10.0
Potassium_periodate	3	860	4958	67.0	4095	1407.0	2.0
Barrier_membrane	3	860	20920	40.0	12005	729.0	13.0
Agrarian_structure	4	860	5680	9.0	749	551.0	
Astacus	3	860	14238	81.0	4375	1121.0	3.0
Weinberg_angle	4	860	18853	108.0	7707	4219.0	2.0
Consumer_education	2	860	10697	149.0	4949	9473.0	8.0
Dimethyl_trisulfide	4	860	19717	44.0	9271	2116.0	13.0
Stylophora_pistillata	3	860	37388	34.0	5250	858.0	2.0
Rice_protein	2	860	12365	30.0	2260	2929.0	
Self-governance	3	860	4390	269.0	8330	15713.0	8.0
Black_theology	2	860	2854	638.0	17957	17230.0	11.0
Music_geography	4	860	5855	32.0	2413	434.0	
Derivation_of_the_Schwarzschild_solution	5	860	12634	193.0	16227	4856.0	2.0
Laplace–Beltrami_operator	4	860	10690	196.0	19715	13461.0	6.0
International_studies	2	860	10335	127.0	1964	8314.0	8.0
Self-report_study	2	860	45776	127.0	10651	13562.0	6.0
Metallic_hydrogen	3	860	17672	949.0	31489	49527.0	47.0
Morphological_analysis_(problem-solving)	2	860	10286	316.0	6264	5042.0	11.0
Introitus	3	860	12615	44.0	589	4915.0	
LOCC	4	859	15577	66.0	17070	2004.0	7.0
Extragalactic_astronomy	4	859	22966	130.0	4191	3059.0	7.0
Cognitive_complexity	3	859	18353	120.0	9840	3416.0	7.0
Folding_funnel	5	859	59804	58.0	19195	3138.0	12.0
North_American_Mesoscale_Model	4	859	20011	31.0	1483	748.0	1.0
Catalpol	3	859	12550	59.0	5315	2271.0	7.0
Desmosterol	4	859	22516	50.0	3468	751.0	2.0
Streptomyces_clavuligerus	5	859	16812	65.0	6322	535.0	11.0
Spastic_quadriplegia	3	859	15867	134.0	10249	5744.0	6.0
Pulmonary_shunt	3	859	13968	106.0	8480	16950.0	5.0
GB_virus_C	5	859	18626	163.0	13234	3753.0	24.0
Part-time_job	3	859	13560	456.0	14939	15828.0	14.0
Chromatolysis	3	859	22449	110.0	20499	2204.0	20.0
Suspensor	5	859	21347	30.0	1904	2106.0	
Freud's_psychoanalytic_theories	3	858	3655	362.0	31134	41956.0	2.0
Freud's_psychoanalytic_theories	3	801	3889	362.0	31134	41956.0	2.0
Poynting's_theorem	4	858	7515	182.0	14675	14308.0	2.0
Poincaré_duality	3	858	8460	163.0	16626	7261.0	5.0
Suppressor_mutation	4	858	24596	61.0	7619	3252.0	1.0
Joist	2	858	2368	198.0	8300	18392.0	
Oxidative_folding	4	858	34367	20.0	8965	282.0	
Australian_English	2	858	7961	4477.0	70955	49855.0	32.0
Achyranthes_aspera	3	858	6454	202.0	6669	10588.0	4.0
Conifold	3	858	17595	68.0	6839	747.0	10.0
Hedera_helix	2	858	9233	482.0	27836	51400.0	38.0
Snow_leopard	3	858	8837	5459.0	63852	162506.0	61.0
Steilhang	2	858	2249	16.0	4790	479.0	
Qualitative_marketing_research	5	858	33244	249.0	12129	1632.0	11.0
ABCC1	5	858	39890	89.0	13651	1715.0	15.0
Photoconductive_atomic_force_microscopy	5	858	14924	116.0	72280	299.0	70.0
Edwards_curve	5	858	17715	363.0	18113	2681.0	3.0
Bounded_deformation	4	858	13620	20.0	3845	60.0	
Dielectric_gas	2	857	7277	43.0	11114	4725.0	5.0
Protoporphyrinogen_oxidase	3	857	18806	50.0	14159	754.0	25.0
Simple_lens	4	857	7540	30.0	1306	829.0	
Internet_Protocol_Control_Protocol	5	857	5253	85.0	6819	1762.0	1.0
R-type_calcium_channel	5	857	58103	30.0	10702	486.0	23.0
Freezing-point_depression	3	857	19013	710.0	16710	25988.0	9.0
Viewshed_analysis	2	857	8661	57.0	8465	1314.0	
Environmental_communication	2	857	8416	238.0	20494	5431.0	14.0
Gall_wasp	3	857	10244	219.0	12884	15873.0	7.0
Uricosuric	4	857	17766	100.0	7210	5017.0	1.0
Imazapyr	3	857	9253	53.0	3217	3701.0	1.0
Limits_to_arbitrage	3	857	30297	53.0	3649	2281.0	
Repartition	2	857	5258	26.0	4216	252.0	
Hyrax	2	857	10594	991.0	26963	59480.0	32.0
Neutron_electric_dipole_moment	4	857	12018	141.0	10824	2194.0	6.0
Vaginismus	3	857	14047	1175.0	22175	105792.0	29.0
Wet-milling	2	857	12898	22.0	913	1354.0	
Oenothera_biennis	2	857	13798	237.0	19045	33532.0	16.0
Hydrogen_spectral_series	5	857	11935	469.0	19431	49432.0	23.0
Alternate_frame_rendering	5	857	11457	56.0	2782	545.0	1.0
Rearrangement_inequality	4	856	7254	104.0	7664	3237.0	2.0
Mesophyte	3	856	13513	164.0	3974	6579.0	2.0
Briggs–Rauscher_reaction	3	856	19361	220.0	19431	5715.0	19.0
Dicloxacillin	4	856	11817	133.0	10162	11337.0	10.0
Tendon_rupture	3	856	11101	20.0	1236	1988.0	2.0
Deep_frying	2	856	19538	1062.0	52091	33521.0	85.0
Hamiltonian_constraint	5	856	19466	503.0	20031	1279.0	5.0
Insurance_fraud	2	856	4131	476.0	43749	17940.0	27.0
Germanene	4	856	26666	134.0	16329	1005.0	11.0
Rubinstein–Taybi_syndrome	2	856	10115	228.0	17477	17270.0	12.0
KDEL_(amino_acid_sequence)	4	856	34847	76.0	9482	5575.0	12.0
Food_craving	4	856	29237	280.0	24924	3398.0	16.0
Patent_portfolio	3	856	10917	58.0	3521	813.0	
Employee_benefits	2	856	3017	709.0	19593	15382.0	14.0
Lithium_cobalt_oxide	5	856	32034	136.0	10193	10132.0	5.0
Echoencephalography	2	856	8091	21.0	762	566.0	
Netropsin	4	856	27036	47.0	4398	473.0	
P110α	4	856	47042	116.0	17022	3014.0	31.0
Pharyngeal_arch	3	856	10668	295.0	20625	22575.0	16.0
Failed_back_syndrome	4	856	12587	399.0	111469	7206.0	205.0
Military_sociology	4	856	3886	404.0	46977	3208.0	8.0
Axiomatic_semantics	5	856	17041	41.0	1207	1811.0	
Iambic_pentameter	3	856	4175	1694.0	29344	85748.0	30.0
Truncated_mean	3	855	12344	120.0	9005	6072.0	6.0
Partial_k-tree	5	855	15327	8.0	4371	403.0	
Profit_center	3	855	7357	88.0	2571	4041.0	
Difference_gel_electrophoresis	4	855	27663	39.0	3139	1568.0	1.0
Intrusion_tolerance	3	855	8296	35.0	960	122.0	
Indian_hedgehog	4	855	57426	102.0	4328	3168.0	1.0
Cotton_wool_spots	4	855	11652	60.0	2661	10361.0	4.0
Staudinger_reaction	2	855	20480	98.0	5996	5664.0	7.0
Nodular_regenerative_hyperplasia	4	855	17279	36.0	4859	1530.0	3.0
Mesotrione	4	855	8017	52.0	19567	6908.0	26.0
Penectomy	4	855	8846	295.0	4269	36641.0	4.0
Discrete_manufacturing	3	855	8778	73.0	3261	6215.0	1.0
Superselection	3	855	20158	66.0	15910	1181.0	5.0
Large_woody_debris	4	855	31800	56.0	2949	583.0	2.0
Submucosal_plexus	4	855	28536	82.0	2829	5556.0	2.0
Nutcracker_syndrome	4	855	7727	128.0	15700	23557.0	14.0
Network_society	2	855	19384	210.0	25941	8260.0	13.0
Galilean_invariance	2	855	16195	287.0	9369	9766.0	1.0
Gonopod	4	855	4912	43.0	9033	904.0	8.0
Common_gamma_chain	4	855	80746	101.0	16353	3339.0	29.0
Horizontal_line_test	2	854	12162	104.0	3091	6713.0	2.0
Tactical_communications	2	854	1920	82.0	5834	2378.0	
Introduction_to_the_mathematics_of_general_relativity	4	854	13465	383.0	27128	5968.0	11.0
Sporopollenin	3	854	24650	99.0	5454	6036.0	7.0
Developable_surface	3	854	7635	109.0	6315	4383.0	4.0
Extractable_nuclear_antigen	5	854	19400	63.0	14242	6838.0	10.0
Subacute_cutaneous_lupus_erythematosus	5	854	16132	53.0	3819	4980.0	5.0
P-TEFb	5	854	49640	53.0	9789	2110.0	1.0
Environmental_chamber	2	854	15729	147.0	6324	3339.0	1.0
Aesculus_hippocastanum	2	854	8341	596.0	22552	47254.0	21.0
Mosaicity	4	854	17140	30.0	3399	974.0	
Canada_Basin	3	854	28324	22.0	2454	322.0	6.0
Processor_design	2	854	9242	648.0	19563	8711.0	8.0
Minor_spliceosome	5	854	49267	72.0	9378	836.0	14.0
MAC_address	2	853	5166	2121.0	29986	160569.0	21.0
Rapture	2	853	1834	5362.0	68917	194660.0	73.0
Intraocular_lymphoma	3	853	14387	54.0	5676	408.0	5.0
Argentine_ant	3	853	24240	496.0	27764	19938.0	36.0
Efferent_ducts	4	853	23645	54.0	2378	3535.0	
Tetralone	2	853	8505	5.0	415	172.0	
Tetralone	2	545	5130	5.0	415	172.0	
Sodium_stibogluconate	4	853	20066	133.0	13815	2396.0	14.0
Retropharyngeal_space	3	853	6620	64.0	2983	2939.0	3.0
AutoLISP	2	853	1315	238.0	9678	6379.0	8.0
Picea_engelmannii	3	853	21986	162.0	8613	5762.0	1.0
Process_migration	3	853	12864	45.0	5042	2442.0	1.0
Computational_creativity	3	853	8466	760.0	54431	3293.0	64.0
Squalene_monooxygenase	4	853	25849	77.0	14192	1805.0	26.0
Dual_norm	3	852	7615	115.0	16885	5779.0	15.0
Mass_(mass_spectrometry)	4	852	24307	76.0	18915	3665.0	28.0
Folk_theorem_(game_theory)	5	852	17267	173.0	27342	6698.0	15.0
Cyclospora	4	852	17903	31.0	4867	1916.0	3.0
FLI1	4	852	23968	67.0	16815	1263.0	37.0
Vocal_cord_dysfunction	3	852	11790	242.0	32179	6365.0	24.0
Acute_severe_asthma	4	852	14699	159.0	15532	5973.0	10.0
Syringoma	2	852	6755	101.0	7675	6557.0	5.0
Free-radical_addition	2	852	12256	59.0	3584	3382.0	
Hidradenoma	2	852	6599	62.0	4744	1883.0	5.0
Flanging	2	852	3835	920.0	15544	19806.0	19.0
Shapeshifting	2	852	22787	2213.0	57790	87220.0	12.0
Iatrogenesis	2	852	3827	758.0	23307	23541.0	31.0
Interleukin_12_receptor,_beta_1_subunit	4	852	47241	43.0	9361	538.0	23.0
Compression_artifact	5	852	12075	345.0	20744	13667.0	15.0
Weak_duality	4	852	11714	30.0	2699	2051.0	1.0
Schur_decomposition	4	852	15885	142.0	10534	11882.0	4.0
Service_science,_management_and_engineering	5	851	682	321.0	16483	1059.0	2.0
Correlation_attack	4	851	15022	45.0	15333	1239.0	1.0
Optimal_matching	3	851	10643	30.0	5491	1350.0	
Overtone_band	3	851	19573	34.0	3025	3612.0	
Cooley–Tukey_FFT_algorithm	3	851	10286	464.0	36783	22111.0	23.0
Conoid	2	851	10408	43.0	4504	1714.0	
Regulatory_competition	4	851	6605	63.0	16178	1179.0	14.0
Polynomial_hierarchy	3	851	21783	160.0	15287	4811.0	1.0
Pseudohypoaldosteronism	3	851	21818	91.0	9042	3994.0	11.0
Epidermolysis_bullosa_dystrophica	3	851	10087	89.0	11028	3206.0	14.0
Lentigo	3	851	12615	119.0	6183	16544.0	7.0
Plantar_wart	2	851	6940	1351.0	17313	105798.0	16.0
Phoxim	3	851	4954	60.0	3666	937.0	2.0
Staphylococcal_scalded_skin_syndrome	4	851	10714	159.0	7389	11644.0	7.0
Terephthaloyl_chloride	4	851	9053	66.0	3483	2098.0	1.0
Barium_fluoride	2	851	8998	136.0	8387	3152.0	8.0
Peripheral_vascular_system	2	851	4513	34.0	4959	4244.0	8.0
Heteropolymetalate	3	851	12065	53.0	8834	1670.0	2.0
Static_induction_thyristor	5	850	4535	61.0	4124	656.0	8.0
Gran_plot	4	850	13720	57.0	26454	2068.0	8.0
Nialamide	2	850	15438	127.0	4182	735.0	4.0
Dextranase	3	850	12756	12.0	1829	579.0	4.0
Insulin_analog	4	850	19701	378.0	20765	4152.0	6.0
Meconium_peritonitis	5	850	5564	50.0	2993	1041.0	2.0
Blacklisting	2	850	9381	1013.0	13171	35654.0	16.0
Reservation_wage	3	850	12408	61.0	5741	2493.0	1.0
Ebola	4	850	24971	9189.0	184008	156780.0	257.0
India_ink	2	850	9275	535.0	18839	26613.0	5.0
Jaw_jerk_reflex	3	850	15442	89.0	7293	10637.0	10.0
Electronic_funds_transfer	3	850	3412	456.0	2638	37917.0	1.0
Contextual_design	3	850	13655	103.0	12584	1916.0	1.0
Renaissance_literature	3	850	3632	615.0	3889	12650.0	
Radical_of_a_ring	5	850	6850	67.0	8819	1292.0	8.0
Electronic_skin	2	850	56877	61.0	22124	3635.0	19.0
Isotopes_of_thorium	4	849	10663	278.0	43343	10749.0	23.0
Sun-synchronous_orbit	4	849	6156	266.0	12722	36310.0	7.0
Microaerophile	3	849	24343	100.0	4444	9309.0	6.0
Protein–lipid_interaction	5	849	39814	62.0	7750	701.0	
Factor_analysis_of_information_risk	5	849	17267	111.0	8142	3369.0	2.0
Bromocresol_purple	2	849	7740	125.0	6865	2930.0	8.0
Interpersonal_Reactivity_Index	4	849	27325	17.0	4333	2802.0	
Cranial_cavity	2	849	9604	111.0	7678	7526.0	1.0
Essential_fatty_acid	4	849	28933	615.0	25681	36089.0	29.0
Fleroxacin	5	849	12488	86.0	10661	421.0	15.0
Counterion_condensation	4	849	30582	32.0	3867	536.0	2.0
Glycogen_storage_disease_type_I	4	849	16073	324.0	45482	10856.0	25.0
Mizuhopecten_yessoensis	3	849	8085	51.0	6417	1525.0	1.0
Raman_microscope	4	849	16247	68.0	17029	3412.0	20.0
Serotonin_receptor_antagonist	5	849	22645	82.0	4156	9657.0	2.0
Thermal_fluids	4	848	10909	66.0	3626	3105.0	2.0
Volumetric_heat_capacity	4	848	14727	220.0	17239	9007.0	
Texture_atlas	5	848	19513	93.0	3246	7110.0	2.0
Flufenamic_acid	2	848	20975	94.0	5295	1469.0	1.0
Ehrlichiaceae	4	848	24597	22.0	3565	188.0	
Contagious_bovine_pleuropneumonia	2	848	7677	67.0	4411	1066.0	4.0
Betamethasone_dipropionate	3	848	7446	82.0	11023	15207.0	4.0
Scale_for_the_Assessment_of_Negative_Symptoms	4	848	30759	24.0	3903	2360.0	
Bone_morphogenetic_protein_receptor	4	848	46781	42.0	3241	360.0	
Exponential_time_hypothesis	3	848	10093	109.0	19548	3926.0	1.0
PIM1	4	848	20120	79.0	26791	1720.0	48.0
Immersion_(virtual_reality)	3	847	6443	431.0	57997	12183.0	44.0
Symplectic_vector_space	5	847	8756	189.0	13162	5242.0	1.0
5-HT4_receptor	4	847	29507	95.0	16734	4786.0	32.0
Intel_iPSC	3	847	39720	78.0	13975	592.0	25.0
Least_trimmed_squares	4	847	15953	33.0	3652	1166.0	5.0
Trihalide	3	847	61697	27.0	1151	235.0	2.0
Preboreal	4	847	31057	44.0	2051	1022.0	1.0
Ornithodoros	3	847	10937	50.0	11819	2435.0	12.0
Agrotis_ipsilon	5	847	9979	182.0	18008	2783.0	5.0
Ullmann_reaction	3	847	22009	97.0	6323	7063.0	6.0
State_immunity	3	847	1629	106.0	9218	4128.0	3.0
Enterococcus_hirae	4	847	20286	26.0	4189	1362.0	7.0
Sports_equipment	2	847	3309	457.0	10096	33137.0	1.0
Phalloplasty	3	847	10357	512.0	36268	73145.0	22.0
Hard_law	4	847	4862	16.0	1170	1827.0	
Orthoferrite	4	847	12393	26.0	3482	326.0	2.0
Panulirus_argus	4	847	14802	117.0	8354	2743.0	3.0
Eastern_newt	3	847	19041	560.0	13267	18483.0	10.0
Sulfafurazole	4	847	10946	40.0	2662	2044.0	
Fimbria	5	847	47160	73.0	1259	1151.0	
Arctic_char	5	847	18516	425.0	35618	40728.0	17.0
Planetary_differentiation	5	847	55491	208.0	8584	7630.0	
Marine_snow	3	847	46313	199.0	22547	18150.0	17.0
Tropical_vegetation	3	847	34045	123.0	8473	5575.0	4.0
Law_and_literature	2	846	1961	223.0	54670	5881.0	3.0
Recurrence_plot	3	846	15252	142.0	9296	4387.0	
Positive_deviance	2	846	9083	143.0	18606	4935.0	3.0
Vacutainer	2	846	7798	254.0	7588	39370.0	9.0
Adept	3	846	15013	151.0	6480	4079.0	2.0
Acetylcarnitine	3	846	24923	453.0	15511	18640.0	17.0
Blastocoel	5	846	25205	137.0	14060	5966.0	16.0
Polyporaceae	2	846	10261	112.0	31875	2327.0	60.0
Methanol_dehydrogenase	3	846	26672	30.0	3545	524.0	3.0
MCL1	4	846	25703	68.0	8776	3510.0	16.0
Depth_of_discharge	4	846	19714	57.0	2182	8705.0	
Cervical_plexus	2	846	7207	132.0	5487	12386.0	2.0
Molsidomine	3	846	16079	59.0	8767	4990.0	6.0
Iron(III)_chloride	3	846	10748	670.0	26982	40568.0	30.0
Youth_participation	2	846	9829	121.0	14678	1509.0	
Tuberculous_pericarditis	3	846	8799	23.0	3403	543.0	3.0
Diary	3	846	7347	1346.0	18384	30464.0	9.0
Projection_plane	3	846	5014	38.0	1449	3496.0	
Seabed_gouging_by_ice	5	846	22138	136.0	26967	1496.0	11.0
Torrance_Tests_of_Creative_Thinking	4	846	12078	32.0	10821	10777.0	1.0
Anthropology_of_art	4	846	4660	63.0	8238	1898.0	
Large_margin_nearest_neighbor	3	846	26902	92.0	9774	1074.0	
Monoidal_t-norm_logic	5	846	14143	45.0	23226	192.0	
Performance_studies	2	845	10363	321.0	20908	4697.0	1.0
Computational_logic	3	845	11735	38.0	3332	1818.0	2.0
Serial_analysis_of_gene_expression	5	845	34737	164.0	16926	3915.0	12.0
Cowpea_mosaic_virus	4	845	21481	63.0	5484	1125.0	3.0
AlkB	4	845	32312	57.0	7978	873.0	9.0
Clopyralid	3	845	8090	75.0	5444	3530.0	2.0
Alnico	3	845	6089	364.0	14851	12767.0	3.0
Hypergonadotropic_hypogonadism	3	845	14826	34.0	4996	5485.0	4.0
Cosmological_constant_problem	4	845	17120	230.0	13484	15078.0	9.0
Denaturation_(biochemistry)	4	845	38465	591.0	29715	53017.0	28.0
Polynesians	3	845	18205	568.0	28257	110100.0	28.0
Thought_experiment	2	845	8961	949.0	62941	46315.0	8.0
Grönwall's_inequality	3	845	9550	131.0	17626	13275.0	4.0
Hinge_loss	3	845	20007	74.0	7695	26048.0	8.0
Common_source	5	845	5334	182.0	10612	10877.0	
Omasum	5	845	12057	97.0	7073	6761.0	9.0
Metric_connection	5	845	3560	129.0	18558	2837.0	1.0
Cyclin-dependent_kinase_7	5	845	40847	64.0	20162	837.0	35.0
Spatiotemporal_database	5	845	13653	64.0	3899	1731.0	3.0
Trade_winds	2	844	15279	848.0	17347	51056.0	22.0
Dynamic_risk_measure	4	844	21066	39.0	5807	280.0	6.0
Salicide	4	844	8037	41.0	3412	1965.0	
Phragmoplast	5	844	35663	59.0	18880	2958.0	28.0
Multivector	5	844	6285	245.0	32450	3878.0	7.0
Group_buying	2	844	7615	316.0	21323	5426.0	22.0
Dynamic_Adaptive_Streaming_over_HTTP	4	844	9921	393.0	24084	24887.0	16.0
Brand_relationship	3	844	23285	188.0	27984	1797.0	28.0
Electoral_college	4	844	4011	1666.0	19791	21795.0	9.0
Interpersonal_perception	4	844	30290	17.0	5317	940.0	
Mass_tort	4	844	1018	44.0	3283	1418.0	7.0
Otoplasty	2	844	5352	500.0	56003	5638.0	15.0
Working_Formulation	4	844	23496	17.0	1576	189.0	1.0
X(3872)	3	844	14449	40.0	2175	733.0	
Vervet_monkey	3	844	19229	631.0	29259	37923.0	24.0
Vervet_monkey	2	823	20187	631.0	29259	37923.0	24.0
Cheetah	2	844	19371	7140.0	157460	278798.0	195.0
Culture_of_India	2	844	2948	6089.0	142195	150479.0	121.0
Mixed_acid_fermentation	5	844	32583	56.0	17802	3909.0	21.0
Central_binomial_coefficient	4	843	6562	109.0	5195	3981.0	
Piconet	4	843	7059	98.0	2801	4975.0	2.0
Moore's_law	2	843	14070	3607.0	105509	181955.0	174.0
Pentatricopeptide_repeat	5	843	36481	33.0	4476	682.0	6.0
Lisuride	5	843	17301	125.0	22544	3917.0	8.0
Enteroaggregative_Escherichia_coli	5	843	31062	102.0	19778	2878.0	18.0
Heterophile_antibody	3	843	11592	53.0	6287	5528.0	3.0
Phenylacetaldehyde	2	843	21042	91.0	9210	5617.0	10.0
Callitrichidae	4	843	23112	237.0	13236	10018.0	8.0
Quicksort	4	843	10405	2899.0	64734	164634.0	35.0
Aurora_A_kinase	3	843	30911	117.0	21825	2362.0	31.0
Hot_cell	2	843	1821	163.0	6481	3202.0	1.0
Japanese_beetle	3	843	9771	705.0	17003	40193.0	16.0
ICAD_(software)	3	843	22457	124.0	9917	1283.0	4.0
Oligopeptidase	3	843	20453	88.0	21427	415.0	33.0
CGS-21680	5	843	32878	47.0	3238	306.0	2.0
Flumequine	5	843	19701	130.0	25822	1053.0	45.0
Calphostin	4	843	31110	31.0	2315	108.0	2.0
Genetic_discrimination	3	843	10531	263.0	51746	4500.0	34.0
Data_manipulation_language	2	843	7625	172.0	5255	27228.0	
McEliece_cryptosystem	4	842	9053	202.0	14574	5650.0	1.0
Linearizer	5	842	6426	20.0	5699	280.0	2.0
Soliloquy	2	842	1682	384.0	2375	23339.0	3.0
Pentadecylic_acid	3	842	11192	53.0	4143	1467.0	4.0
Investigational_device_exemption	3	842	29598	22.0	3089	1540.0	
Cinchocaine	2	842	15252	85.0	4663	3195.0	5.0
Manganin	3	842	7152	85.0	7012	3734.0	6.0
Zotarolimus	5	842	26525	79.0	11872	877.0	5.0
Sensitivity_training	2	842	7506	99.0	6241	5899.0	
Edrophonium	3	842	12718	128.0	6778	6503.0	6.0
Discretionary_access_control	4	842	10671	91.0	4699	10477.0	
Pharyngeal_reflex	2	842	10067	304.0	9797	27715.0	5.0
